Function: strcmp
Variant: default
                                    generic_strcmp	__strcmp_lsx	__strcmp_aligned
========================================================================================================================
length=3, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.40%)	
length=3, align1=32752, align2=32752:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.41%)	
length=3, align1=32752, align2=32760:         0.52	        0.56 ( -7.70%)	        0.44 ( 15.39%)	
length=3, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=4, align1=32756, align2=32752:         1.16	        0.56 ( 51.75%)	        0.89 ( 23.67%)	
length=4, align1=32752, align2=32756:         0.84	        0.56 ( 33.32%)	        0.86 ( -2.38%)	
length=4, align1=32752, align2=32751:         0.84	        0.68 ( 19.04%)	        0.86 ( -2.38%)	
length=4, align1=32751, align2=32752:         0.88	        0.68 ( 22.72%)	        0.86 (  2.28%)	
length=4, align1=32748, align2=32752:         1.16	        0.68 ( 41.38%)	        0.86 ( 25.87%)	
length=4, align1=32752, align2=32748:         0.84	        0.68 ( 19.05%)	        0.86 ( -2.37%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.40%)	
length=4, align1=32752, align2=32760:         0.52	        0.56 ( -8.32%)	        0.44 ( 15.39%)	
length=4, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.47 ( 10.47%)	        0.44 ( 15.40%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.37%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32760:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.38%)	
length=4, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.40%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.37%)	
length=4, align1=32760, align2=32752:         0.52	        0.56 ( -7.73%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.41%)	        0.44 ( 15.41%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32752:         0.52	        0.44 ( 15.36%)	        0.44 ( 15.38%)	
length=4, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=4, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=5, align1=32757, align2=32752:         1.04	        0.56 ( 46.28%)	        0.86 ( 17.25%)	
length=5, align1=32752, align2=32757:         0.84	        0.56 ( 33.33%)	        0.86 ( -2.38%)	
length=5, align1=32752, align2=32751:         0.84	        0.68 ( 19.03%)	        0.86 ( -2.38%)	
length=5, align1=32751, align2=32752:         0.88	        0.68 ( 22.87%)	        0.86 (  2.48%)	
length=5, align1=32747, align2=32752:         1.28	        0.68 ( 46.84%)	        0.86 ( 32.83%)	
length=5, align1=32752, align2=32747:         0.87	        0.68 ( 21.55%)	        0.86 (  0.80%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.42%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=5, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.40%)	
length=5, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.40%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.40%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=5, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.40%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.46 ( 10.90%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.40%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.36%)	        0.44 ( 15.38%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32760:         0.52	        0.56 ( -8.60%)	        0.44 ( 15.39%)	
length=5, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.38%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.37%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.36%)	
length=5, align1=32752, align2=32752:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.39%)	
length=5, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.37%)	
length=5, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.37%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.35%)	        0.44 ( 15.36%)	
length=6, align1=32758, align2=32752:         0.99	        0.56 ( 43.16%)	        0.86 ( 12.81%)	
length=6, align1=32752, align2=32758:         0.84	        0.56 ( 33.32%)	        0.86 ( -2.38%)	
length=6, align1=32752, align2=32751:         0.84	        0.68 ( 18.96%)	        0.86 ( -2.38%)	
length=6, align1=32751, align2=32752:         0.88	        0.68 ( 22.71%)	        0.86 (  2.28%)	
length=6, align1=32746, align2=32752:         1.40	        0.68 ( 51.45%)	        0.86 ( 38.56%)	
length=6, align1=32752, align2=32746:         0.84	        0.68 ( 19.06%)	        0.86 ( -2.37%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=6, align1=32752, align2=32760:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=6, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.37%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.47 (  9.79%)	        0.44 ( 15.37%)	
length=6, align1=32752, align2=32752:         0.53	        0.44 ( 16.45%)	        0.44 ( 16.44%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.36%)	        0.44 ( 15.38%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.40%)	        0.44 ( 15.37%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32760:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.38%)	
length=6, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.53	        0.44 ( 16.22%)	        0.44 ( 16.23%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.40%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.37%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.26%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32760:         0.52	        0.56 ( -6.92%)	        0.44 ( 16.00%)	
length=6, align1=32760, align2=32752:         0.52	        0.56 ( -7.71%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.41%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.65%)	        0.44 ( 15.66%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.37%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.39%)	        0.44 ( 15.39%)	
length=6, align1=32752, align2=32752:         0.52	        0.44 ( 15.38%)	        0.44 ( 15.38%)	
length=6, align1=32752, align2=32760:         0.52	        0.57 ( -9.10%)	        0.44 ( 15.38%)	
length=6, align1=32760, align2=32752:         0.52	        0.56 ( -7.72%)	        0.44 ( 15.38%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.07%)	        0.48 ( -9.19%)	
length=7, align1=32759, align2=32752:         0.84	        0.56 ( 33.38%)	        0.86 ( -2.29%)	
length=7, align1=32752, align2=32759:         0.69	        0.56 ( 19.32%)	        0.86 (-23.87%)	
length=7, align1=32752, align2=32751:         0.70	        0.68 (  2.64%)	        0.86 (-23.11%)	
length=7, align1=32751, align2=32752:         0.88	        0.68 ( 22.26%)	        0.86 (  2.28%)	
length=7, align1=32745, align2=32752:         1.52	        0.71 ( 53.58%)	        0.86 ( 43.43%)	
length=7, align1=32752, align2=32745:         0.70	        0.68 (  2.88%)	        0.86 (-22.82%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.01%)	        0.48 ( -9.07%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32744:         0.44	        0.64 (-45.62%)	        0.48 ( -9.08%)	
length=7, align1=32744, align2=32752:         0.44	        0.64 (-45.46%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.03%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32744:         0.44	        0.64 (-45.46%)	        0.48 ( -9.08%)	
length=7, align1=32744, align2=32752:         0.44	        0.64 (-45.46%)	        0.48 ( -9.07%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.46	        0.44 (  4.69%)	        0.48 ( -3.97%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.10%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.50%)	        0.48 ( -8.56%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32744:         0.44	        0.64 (-45.46%)	        0.48 ( -9.07%)	
length=7, align1=32744, align2=32752:         0.44	        0.64 (-45.46%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.07%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.07%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 (  0.00%)	        0.48 ( -9.08%)	
length=7, align1=32752, align2=32752:         0.44	        0.44 ( -0.01%)	        0.48 ( -9.09%)	
length=7, align1=32752, align2=32744:         0.44	        0.64 (-45.48%)	        0.48 ( -9.08%)	
length=7, align1=32744, align2=32752:         0.44	        0.64 (-45.49%)	        0.48 ( -9.10%)	
length=8, align1=32752, align2=32752:         0.81	        0.48 ( 40.58%)	        0.50 ( 37.93%)	
length=8, align1=32744, align2=32752:         0.80	        0.68 ( 14.99%)	        0.50 ( 37.50%)	
length=8, align1=32752, align2=32744:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.01%)	
length=8, align1=32752, align2=32751:         0.96	        0.68 ( 29.12%)	        0.76 ( 20.70%)	
length=8, align1=32751, align2=32752:         0.92	        0.68 ( 26.12%)	        0.72 ( 21.77%)	
length=8, align1=32744, align2=32752:         0.80	        0.68 ( 15.00%)	        0.50 ( 37.49%)	
length=8, align1=32752, align2=32744:         0.80	        0.68 ( 15.12%)	        0.50 ( 37.59%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.25%)	        0.50 ( 39.03%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.32%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=8, align1=32744, align2=32752:         0.82	        0.69 ( 16.20%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.81	        0.44 ( 45.64%)	        0.50 ( 38.24%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.42%)	        0.50 ( 39.11%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32744:         0.82	        0.68 ( 17.04%)	        0.50 ( 39.02%)	
length=8, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.31%)	        0.50 ( 38.99%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=8, align1=32752, align2=32752:         0.81	        0.47 ( 42.53%)	        0.50 ( 38.48%)	
length=8, align1=32752, align2=32744:         0.82	        0.68 ( 17.05%)	        0.50 ( 39.01%)	
length=8, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.07%)	        0.50 ( 38.73%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=8, align1=32752, align2=32752:         0.81	        0.44 ( 45.76%)	        0.50 ( 38.37%)	
length=8, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.03%)	
length=8, align1=32744, align2=32752:         0.80	        0.68 ( 15.11%)	        0.50 ( 37.58%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 45.70%)	        0.50 ( 38.69%)	
length=9, align1=32745, align2=32752:         1.75	        0.68 ( 61.05%)	        0.86 ( 50.66%)	
length=9, align1=32752, align2=32745:         0.96	        0.68 ( 29.16%)	        0.87 (  9.30%)	
length=9, align1=32752, align2=32751:         0.99	        0.68 ( 31.33%)	        0.98 (  1.02%)	
length=9, align1=32751, align2=32752:         1.12	        0.68 ( 39.29%)	        0.98 ( 12.52%)	
length=9, align1=32743, align2=32752:         1.12	        0.68 ( 39.29%)	        0.98 ( 12.51%)	
length=9, align1=32752, align2=32743:         0.99	        0.68 ( 31.32%)	        0.98 (  1.03%)	
length=9, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=9, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=9, align1=32752, align2=32744:         0.81	        0.68 ( 16.01%)	        0.50 ( 38.25%)	
length=9, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.84	        0.44 ( 47.47%)	        0.50 ( 40.31%)	
length=9, align1=32752, align2=32752:         0.81	        0.44 ( 45.56%)	        0.50 ( 38.14%)	
length=9, align1=32752, align2=32752:         0.81	        0.44 ( 45.54%)	        0.50 ( 38.11%)	
length=9, align1=32752, align2=32752:         0.80	        0.44 ( 45.13%)	        0.50 ( 37.64%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.09%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32744:         0.81	        0.68 ( 15.96%)	        0.50 ( 38.22%)	
length=9, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.16%)	        0.50 ( 38.84%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.80	        0.44 ( 45.23%)	        0.50 ( 37.76%)	
length=9, align1=32752, align2=32752:         0.82	        0.47 ( 43.12%)	        0.50 ( 39.01%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32744:         0.80	        0.69 ( 14.65%)	        0.50 ( 37.75%)	
length=9, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 38.52%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.20%)	        0.50 ( 38.86%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.81	        0.44 ( 45.63%)	        0.50 ( 38.22%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=9, align1=32752, align2=32744:         0.82	        0.68 ( 16.98%)	        0.50 ( 39.02%)	
length=9, align1=32744, align2=32752:         0.82	        0.68 ( 16.61%)	        0.50 ( 38.68%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.52 ( 34.68%)	
length=10, align1=32746, align2=32752:         1.60	        0.68 ( 57.49%)	        0.88 ( 44.91%)	
length=10, align1=32752, align2=32746:         0.96	        0.68 ( 29.17%)	        0.86 ( 10.42%)	
length=10, align1=32752, align2=32751:         0.99	        0.68 ( 31.31%)	        0.98 (  1.01%)	
length=10, align1=32751, align2=32752:         1.12	        0.68 ( 39.29%)	        0.98 ( 12.51%)	
length=10, align1=32742, align2=32752:         1.20	        0.68 ( 43.34%)	        0.98 ( 18.36%)	
length=10, align1=32752, align2=32742:         0.99	        0.68 ( 31.32%)	        0.98 (  1.02%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.49%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=10, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=10, align1=32744, align2=32752:         0.84	        0.68 ( 18.54%)	        0.50 ( 40.11%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.03%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.51 ( 38.42%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 38.94%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32744:         0.82	        0.68 ( 16.97%)	        0.50 ( 39.01%)	
length=10, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.01%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.82	        0.49 ( 40.38%)	        0.50 ( 39.06%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 44.98%)	        0.50 ( 37.49%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=10, align1=32752, align2=32744:         0.82	        0.68 ( 17.06%)	        0.50 ( 39.03%)	
length=10, align1=32744, align2=32752:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32752:         0.81	        0.44 ( 45.92%)	        0.50 ( 38.54%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=10, align1=32752, align2=32752:         0.80	        0.44 ( 45.15%)	        0.50 ( 37.67%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.37%)	        0.50 ( 39.07%)	
length=10, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=10, align1=32752, align2=32744:         0.82	        0.68 ( 17.22%)	        0.50 ( 39.14%)	
length=10, align1=32744, align2=32752:         0.82	        0.68 ( 17.06%)	        0.52 ( 36.13%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.50%)	
length=11, align1=32747, align2=32752:         1.48	        0.68 ( 54.13%)	        0.86 ( 42.00%)	
length=11, align1=32752, align2=32747:         0.96	        0.68 ( 29.10%)	        0.88 (  8.33%)	
length=11, align1=32752, align2=32751:         0.99	        0.68 ( 31.30%)	        0.98 (  1.02%)	
length=11, align1=32751, align2=32752:         1.12	        0.68 ( 39.24%)	        0.98 ( 12.52%)	
length=11, align1=32741, align2=32752:         1.30	        0.68 ( 47.71%)	        0.98 ( 24.58%)	
length=11, align1=32752, align2=32741:         0.99	        0.68 ( 31.32%)	        0.98 (  1.02%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 44.99%)	        0.50 ( 37.42%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.49%)	
length=11, align1=32752, align2=32744:         0.82	        0.71 ( 13.86%)	        0.50 ( 39.02%)	
length=11, align1=32744, align2=32752:         0.80	        0.68 ( 15.00%)	        0.50 ( 37.51%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.13%)	        0.50 ( 38.79%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.81	        0.44 ( 45.81%)	        0.50 ( 38.42%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 45.02%)	        0.50 ( 37.52%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32744:         0.82	        0.68 ( 17.07%)	        0.50 ( 39.03%)	
length=11, align1=32744, align2=32752:         0.80	        0.68 ( 15.35%)	        0.50 ( 37.82%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.05%)	        0.50 ( 38.95%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.52 ( 36.36%)	
length=11, align1=32752, align2=32752:         0.80	        0.44 ( 45.00%)	        0.50 ( 37.50%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.33%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32744:         0.82	        0.68 ( 17.05%)	        0.50 ( 39.02%)	
length=11, align1=32744, align2=32752:         0.81	        0.68 ( 16.14%)	        0.50 ( 38.34%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.02%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
length=11, align1=32752, align2=32752:         0.82	        0.44 ( 46.34%)	        0.50 ( 39.03%)	
